image_name,fold,split
R23_242_2A1_LAMBDA-FITC_glomerulo_009.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_005.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_014.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_004.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_010.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_007.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_003.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_013.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_006.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_001.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_002.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_011.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_012.png,0,test
R23_242_2A1_LAMBDA-FITC_glomerulo_008.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_001.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_005.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_004.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_002.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_006.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_007.png,0,test
R23_242_2A1_IgM-FITC_glomerulo_003.png,0,test
R23_242_2A1_C3-FITC_glomerulo_010.png,0,test
R23_242_2A1_C3-FITC_glomerulo_005.png,0,test
R23_242_2A1_C3-FITC_glomerulo_008.png,0,test
R23_242_2A1_C3-FITC_glomerulo_007.png,0,test
R23_242_2A1_C3-FITC_glomerulo_004.png,0,test
R23_242_2A1_C3-FITC_glomerulo_009.png,0,test
R23_242_2A1_C3-FITC_glomerulo_006.png,0,test
R23_242_2A1_C3-FITC_glomerulo_001.png,0,test
R23_242_2A1_C3-FITC_glomerulo_002.png,0,test
R23_242_2A1_C3-FITC_glomerulo_003.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_003.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_007.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_004.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_005.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_006.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_001.png,0,test
R23_242_2A1_C1q-FITC_glomerulo_002.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_005.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_003.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_006.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_002.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_011.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_010.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_009.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_008.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_007.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_004.png,0,test
R23_242_2A1_KAPPA-FITC_glomerulo_001.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_006.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_001.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_005.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_004.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_002.png,0,test
R24_32_1A1_C1Q-FITC_glomerulo_003.png,0,test
R23_250_2A1_IgG-FITC_glomerulo_002.png,0,test
R23_250_2A1_IgG-FITC_glomerulo_001.png,0,test
R23_250_2A1_C3-FITC_glomerulo_001.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_020.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_007.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_012.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_017.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_013.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_002.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_001.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_009.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_008.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_019.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_011.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_016.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_006.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_014.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_010.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_021.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_015.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_005.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_018.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_003.png,0,test
R24_03_1A1_C1Q-FITC_glomerulo_004.png,0,test
R24_03_1A1_IGA-FITC_glomerulo_003.png,0,test
R24_03_1A1_IGA-FITC_glomerulo_005.png,0,test
R24_03_1A1_IGA-FITC_glomerulo_002.png,0,test
R24_03_1A1_IGA-FITC_glomerulo_001.png,0,test
R24_03_1A1_IGA-FITC_glomerulo_004.png,0,test
R24_03_1A1_C3-FITC_glomerulo_001.png,0,test
R24_03_1A1_C3-FITC_glomerulo_002.png,0,test
R22-90 C3_glomerulo_003.png,0,test
R22-90 C3_glomerulo_001.png,0,test
R22-90 C3_glomerulo_006.png,0,test
R22-90 C3_glomerulo_004.png,0,test
R22-90 C3_glomerulo_009.png,0,test
R22-90 C3_glomerulo_007.png,0,test
R22-90 C3_glomerulo_005.png,0,test
R22-90 C3_glomerulo_008.png,0,test
R22-90 C3_glomerulo_010.png,0,test
R22-90 C3_glomerulo_002.png,0,test
R22-90 IgG_glomerulo_007.png,0,test
R22-90 IgG_glomerulo_004.png,0,test
R22-90 IgG_glomerulo_005.png,0,test
R22-90 IgG_glomerulo_009.png,0,test
R22-90 IgG_glomerulo_008.png,0,test
R22-90 IgG_glomerulo_006.png,0,test
R22-90 IgG_glomerulo_001.png,0,test
R22-90 IgG_glomerulo_003.png,0,test
R22-90 IgG_glomerulo_002.png,0,test
R22-162 IgA_glomerulo_001.png,0,test
R22-157 C3_glomerulo_004.png,0,test
R22-157 C3_glomerulo_001.png,0,test
R22-157 C3_glomerulo_003.png,0,test
R22-157 C3_glomerulo_002.png,0,test
R22-157 IgA_glomerulo_006.png,0,test
R22-157 IgA_glomerulo_004.png,0,test
R22-157 IgA_glomerulo_005.png,0,test
R22-157 IgA_glomerulo_001.png,0,test
R22-157 IgA_glomerulo_002.png,0,test
R22-157 IgA_glomerulo_003.png,0,test
R24_48_2A1_IgG-FITC_glomerulo_001.png,1,train
R24_48_2A1_IgG-FITC_glomerulo_004.png,1,train
R24_48_2A1_IgG-FITC_glomerulo_002.png,1,train
R24_48_2A1_IgG-FITC_glomerulo_005.png,1,train
R24_48_2A1_IgG-FITC_glomerulo_003.png,1,train
R24_48_2A1_C3-FITC_glomerulo_002.png,1,train
R24_48_2A1_C3-FITC_glomerulo_003.png,1,train
R24_48_2A1_C3-FITC_glomerulo_001.png,1,train
R23_235_2A1_IgG-FITC_glomerulo_001.png,1,train
R23_235_2A1_IgG-FITC_glomerulo_002.png,1,train
R23_235_2A1_IgM-FITC_glomerulo_004.png,1,train
R23_235_2A1_IgM-FITC_glomerulo_003.png,1,train
R23_235_2A1_IgM-FITC_glomerulo_001.png,1,train
R23_235_2A1_IgM-FITC_glomerulo_002.png,1,train
R23_235_2A1_IgA-FITC_glomerulo_001.png,1,train
R23_192_1A1_IgA_ind-FITC_glomerulo_001.png,1,train
R23_192_1A1_IgA_ind-FITC_glomerulo_003.png,1,train
R23_192_1A1_IgA_ind-FITC_glomerulo_002.png,1,train
R23_192_1A1_IgA_ind-FITC_glomerulo_004.png,1,train
R22-200 IgG_glomerulo_005.png,1,train
R22-200 IgG_glomerulo_003.png,1,train
R22-200 IgG_glomerulo_007.png,1,train
R22-200 IgG_glomerulo_009.png,1,train
R22-200 IgG_glomerulo_004.png,1,train
R22-200 IgG_glomerulo_001.png,1,train
R22-200 IgG_glomerulo_006.png,1,train
R22-200 IgG_glomerulo_008.png,1,train
R22-200 IgG_glomerulo_002.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_004.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_003.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_002.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_006.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_007.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_001.png,1,train
R23 209_2A1_KAPPA-FITC_glomerulo_005.png,1,train
R23 209_2A1_C3-FITC_glomerulo_003.png,1,train
R23 209_2A1_C3-FITC_glomerulo_005.png,1,train
R23 209_2A1_C3-FITC_glomerulo_002.png,1,train
R23 209_2A1_C3-FITC_glomerulo_001.png,1,train
R23 209_2A1_C3-FITC_glomerulo_004.png,1,train
R23_209_2A1_LAMBDA_FITC_glomerulo_003.png,1,train
R23_209_2A1_LAMBDA_FITC_glomerulo_004.png,1,train
R23_209_2A1_LAMBDA_FITC_glomerulo_005.png,1,train
R23_209_2A1_LAMBDA_FITC_glomerulo_002.png,1,train
R23_209_2A1_LAMBDA_FITC_glomerulo_001.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_001.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_002.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_003.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_010.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_006.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_005.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_011.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_007.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_008.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_009.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_004.png,1,train
R23 209_2A1_IgA-FITC_glomerulo_012.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_004.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_001.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_002.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_006.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_007.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_008.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_012.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_003.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_005.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_011.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_010.png,1,train
R23_223_2A1_IgG-FITC_glomerulo_009.png,1,train
R23_223_2A1_C3-FITC_glomerulo_003.png,1,train
R23_223_2A1_C3-FITC_glomerulo_001.png,1,train
R23_223_2A1_C3-FITC_glomerulo_002.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_012.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_013.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_007.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_002.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_005.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_008.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_003.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_004.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_011.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_001.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_009.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_010.png,1,train
R23_223_2A1_C1q-FITC_glomerulo_006.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_011.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_005.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_004.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_001.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_009.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_006.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_008.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_010.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_002.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_003.png,1,train
R23_240_2A1_IgG-FITC_glomerulo_007.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_005.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_004.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_003.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_011.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_007.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_010.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_008.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_009.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_002.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_001.png,1,train
R23_207_1A1_IgM-FITC_glomerulo_006.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_005.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_007.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_003.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_013.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_002.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_014.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_015.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_016.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_006.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_009.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_004.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_010.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_011.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_001.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_012.png,1,train
R23_207_1A1_IgA-FITC_glomerulo_008.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_016.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_007.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_004.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_001.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_022.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_017.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_011.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_003.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_015.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_018.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_021.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_009.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_002.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_013.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_024.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_008.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_023.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_020.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_019.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_014.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_010.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_005.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_006.png,1,train
R23_207_1A1_C1q-FITC_glomerulo_012.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_011.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_002.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_006.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_010.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_008.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_004.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_007.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_003.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_009.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_005.png,1,train
R23_207_1A1_IgG-FITC_glomerulo_001.png,1,train
R23_207_1A1_C3-FITC_glomerulo_001.png,1,train
R23_207_1A1_C3-FITC_glomerulo_019.png,1,train
R23_207_1A1_C3-FITC_glomerulo_004.png,1,train
R23_207_1A1_C3-FITC_glomerulo_008.png,1,train
R23_207_1A1_C3-FITC_glomerulo_022.png,1,train
R23_207_1A1_C3-FITC_glomerulo_005.png,1,train
R23_207_1A1_C3-FITC_glomerulo_016.png,1,train
R23_207_1A1_C3-FITC_glomerulo_002.png,1,train
R23_207_1A1_C3-FITC_glomerulo_006.png,1,train
R23_207_1A1_C3-FITC_glomerulo_003.png,1,train
R23_207_1A1_C3-FITC_glomerulo_011.png,1,train
R23_207_1A1_C3-FITC_glomerulo_021.png,1,train
R23_207_1A1_C3-FITC_glomerulo_009.png,1,train
R23_207_1A1_C3-FITC_glomerulo_014.png,1,train
R23_207_1A1_C3-FITC_glomerulo_017.png,1,train
R23_207_1A1_C3-FITC_glomerulo_018.png,1,train
R23_207_1A1_C3-FITC_glomerulo_010.png,1,train
R23_207_1A1_C3-FITC_glomerulo_015.png,1,train
R23_207_1A1_C3-FITC_glomerulo_007.png,1,train
R23_207_1A1_C3-FITC_glomerulo_020.png,1,train
R23_207_1A1_C3-FITC_glomerulo_013.png,1,train
R23_207_1A1_C3-FITC_glomerulo_012.png,1,train
R22-205 IgM_glomerulo_003.png,1,train
R22-205 IgM_glomerulo_002.png,1,train
R22-205 IgM_glomerulo_001.png,1,train
R22-205 IgM_glomerulo_005.png,1,train
R22-205 IgM_glomerulo_004.png,1,train
R22-205 IgG_glomerulo_003.png,1,train
R22-205 IgG_glomerulo_002.png,1,train
R22-205 IgG_glomerulo_001.png,1,train
R22-205 IgG_glomerulo_004.png,1,train
R22-205 IgA_glomerulo_005.png,1,train
R22-205 IgA_glomerulo_001.png,1,train
R22-205 IgA_glomerulo_002.png,1,train
R22-205 IgA_glomerulo_003.png,1,train
R22-205 IgA_glomerulo_004.png,1,train
R22-205 C1q_glomerulo_002.png,1,train
R22-205 C1q_glomerulo_004.png,1,train
R22-205 C1q_glomerulo_003.png,1,train
R22-205 C1q_glomerulo_001.png,1,train
R22-205 C3_glomerulo_005.png,1,train
R22-205 C3_glomerulo_004.png,1,train
R22-205 C3_glomerulo_002.png,1,train
R22-205 C3_glomerulo_003.png,1,train
R22-205 C3_glomerulo_001.png,1,train
R22-205 C3_glomerulo_006.png,1,train
R22-106 IgG_glomerulo_003.png,1,train
R22-106 IgG_glomerulo_006.png,1,train
R22-106 IgG_glomerulo_005.png,1,train
R22-106 IgG_glomerulo_001.png,1,train
R22-106 IgG_glomerulo_002.png,1,train
R22-106 IgG_glomerulo_004.png,1,train
R24_27_2A1_IgA-FITC_glomerulo_002.png,1,train
R24_27_2A1_IgA-FITC_glomerulo_004.png,1,train
R24_27_2A1_IgA-FITC_glomerulo_003.png,1,train
R24_27_2A1_IgA-FITC_glomerulo_001.png,1,train
R24_27_2A1_IgM-FITC_glomerulo_002.png,1,train
R24_27_2A1_IgM-FITC_glomerulo_001.png,1,train
R24_27_2A1_IgM-FITC_glomerulo_003.png,1,train
R24_27_2A1_IgG-FITC_glomerulo_004.png,1,train
R24_27_2A1_IgG-FITC_glomerulo_001.png,1,train
R24_27_2A1_IgG-FITC_glomerulo_003.png,1,train
R24_27_2A1_IgG-FITC_glomerulo_002.png,1,train
R24_27_2A1_C1q-FITC_glomerulo_004.png,1,train
R24_27_2A1_C1q-FITC_glomerulo_002.png,1,train
R24_27_2A1_C1q-FITC_glomerulo_003.png,1,train
R24_27_2A1_C1q-FITC_glomerulo_001.png,1,train
R22-172 IgG_glomerulo_001.png,1,train
R22-172 IgG_glomerulo_003.png,1,train
R22-172 IgG_glomerulo_004.png,1,train
R22-172 IgG_glomerulo_005.png,1,train
R22-172 IgG_glomerulo_002.png,1,train
R22-172 IgG_glomerulo_006.png,1,train
R22-172 IgG_glomerulo_007.png,1,train
R23_236_1A1_C3-FITC_glomerulo_002.png,1,train
R23_236_1A1_C3-FITC_glomerulo_005.png,1,train
R23_236_1A1_C3-FITC_glomerulo_006.png,1,train
R23_236_1A1_C3-FITC_glomerulo_007.png,1,train
R23_236_1A1_C3-FITC_glomerulo_004.png,1,train
R23_236_1A1_C3-FITC_glomerulo_008.png,1,train
R23_236_1A1_C3-FITC_glomerulo_001.png,1,train
R23_236_1A1_C3-FITC_glomerulo_003.png,1,train
R22-168 C3_glomerulo_003.png,1,train
R22-168 C3_glomerulo_006.png,1,train
R22-168 C3_glomerulo_007.png,1,train
R22-168 C3_glomerulo_004.png,1,train
R22-168 C3_glomerulo_008.png,1,train
R22-168 C3_glomerulo_005.png,1,train
R22-168 C3_glomerulo_001.png,1,train
R22-168 C3_glomerulo_002.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_010.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_003.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_009.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_001.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_011.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_007.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_006.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_004.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_002.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_008.png,1,train
R23_203_1A1_IgG_IND-FITC_glomerulo_005.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_015.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_009.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_005.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_014.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_004.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_010.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_007.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_003.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_013.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_006.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_001.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_002.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_011.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_012.png,1,train
R23_242_2A1_LAMBDA-FITC_glomerulo_008.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_001.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_005.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_004.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_002.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_006.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_007.png,1,train
R23_242_2A1_IgM-FITC_glomerulo_003.png,1,train
R23_242_2A1_C3-FITC_glomerulo_010.png,1,train
R23_242_2A1_C3-FITC_glomerulo_005.png,1,train
R23_242_2A1_C3-FITC_glomerulo_008.png,1,train
R23_242_2A1_C3-FITC_glomerulo_007.png,1,train
R23_242_2A1_C3-FITC_glomerulo_004.png,1,train
R23_242_2A1_C3-FITC_glomerulo_009.png,1,train
R23_242_2A1_C3-FITC_glomerulo_006.png,1,train
R23_242_2A1_C3-FITC_glomerulo_001.png,1,train
R23_242_2A1_C3-FITC_glomerulo_002.png,1,train
R23_242_2A1_C3-FITC_glomerulo_003.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_003.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_007.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_004.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_005.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_006.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_001.png,1,train
R23_242_2A1_C1q-FITC_glomerulo_002.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_005.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_003.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_006.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_002.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_011.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_010.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_009.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_008.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_007.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_004.png,1,train
R23_242_2A1_KAPPA-FITC_glomerulo_001.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_006.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_001.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_005.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_004.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_002.png,1,train
R24_32_1A1_C1Q-FITC_glomerulo_003.png,1,train
R23_250_2A1_IgG-FITC_glomerulo_002.png,1,train
R23_250_2A1_IgG-FITC_glomerulo_001.png,1,train
R23_250_2A1_C3-FITC_glomerulo_001.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_020.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_007.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_012.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_017.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_013.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_002.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_001.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_009.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_008.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_019.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_011.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_016.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_006.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_014.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_010.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_021.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_015.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_005.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_018.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_003.png,1,train
R24_03_1A1_C1Q-FITC_glomerulo_004.png,1,train
R24_03_1A1_IGA-FITC_glomerulo_003.png,1,train
R24_03_1A1_IGA-FITC_glomerulo_005.png,1,train
R24_03_1A1_IGA-FITC_glomerulo_002.png,1,train
R24_03_1A1_IGA-FITC_glomerulo_001.png,1,train
R24_03_1A1_IGA-FITC_glomerulo_004.png,1,train
R24_03_1A1_C3-FITC_glomerulo_001.png,1,train
R24_03_1A1_C3-FITC_glomerulo_002.png,1,train
R22-90 C3_glomerulo_003.png,1,train
R22-90 C3_glomerulo_001.png,1,train
R22-90 C3_glomerulo_006.png,1,train
R22-90 C3_glomerulo_004.png,1,train
R22-90 C3_glomerulo_009.png,1,train
R22-90 C3_glomerulo_007.png,1,train
R22-90 C3_glomerulo_005.png,1,train
R22-90 C3_glomerulo_008.png,1,train
